attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
,developer-agreement-type,,c889dd9321cf0fdcf2d2caf2be0d92cff0ec9b18a616881d108f2518c5231edc,,,developer-agreement-type,2021-09-10,,
